gene,TAloc,ORFsize
3564,782,1044
3564,527,1044
3564,503,1044
3564,437,1044
3564,391,1044
3564,316,1044
3564,291,1044
3564,287,1044
3564,177,1044
3564,95,1044
3565,605,606
3565,596,606
3565,593,606
3565,540,606
3565,404,606
3565,389,606
3565,293,606
3565,212,606
3565,209,606
3565,186,606
3565,179,606
3565,137,606
3565,92,606
3565,11,606
3566,419,420
3566,385,420
3566,37,420
3567,374,375
3567,370,375
3567,294,375
3567,286,375
3567,260,375
3567,222,375
3567,176,375
3567,82,375
3567,62,375
3567,37,375
3567,1,375
3567.1,113,114
3567.1,70,114
3567.1,9,114
3568,221,222
3568,215,222
3568,209,222
3568,182,222
3568,134,222
3568,24,222
3569,40,858
3569,113,858
3569,217,858
3569,275,858
3569,298,858
3569,332,858
3569,344,858
3569,362,858
3569,366,858
3569,383,858
3569,473,858
3569,583,858
3569,607,858
3569,611,858
3569,625,858
3569,629,858
3569,716,858
3569,784,858
3570,12,996
3570,63,996
3570,88,996
3570,93,996
3570,110,996
3570,172,996
3570,371,996
3570,422,996
3570,424,996
3570,440,996
3570,494,996
3570,501,996
3570,533,996
3570,542,996
3570,611,996
3570,707,996
3570,830,996
3570,854,996
3570,864,996
3570,883,996
3570,923,996
3570,954,996
3570,977,996
3571,43,609
3571,91,609
3571,218,609
3571,325,609
3571,335,609
3571,351,609
3571,395,609
3571,413,609
3571,608,609
3572,1,669
3572,13,669
3572,150,669
3572,246,669
3572,273,669
3572,330,669
3572,492,669
3572,516,669
3572,541,669
3572,612,669
3572,620,669
3572,631,669
3572,639,669
3572.1,6,1002
3572.1,273,1002
3572.1,317,1002
3572.1,338,1002
3572.1,380,1002
3572.1,396,1002
3572.1,473,1002
3572.1,621,1002
3572.1,666,1002
3572.1,671,1002
3572.1,693,1002
3572.1,760,1002
3572.1,798,1002
3572.1,846,1002
3572.1,955,1002
3573,17,1392
3573,84,1392
3573,122,1392
3573,170,1392
3573,279,1392
3573,351,1392
3573,473,1392
3573,536,1392
3573,631,1392
3573,675,1392
3573,683,1392
3573,685,1392
3573,698,1392
3573,890,1392
3573,914,1392
3573,974,1392
3573,1085,1392
3573,1128,1392
3573,1179,1392
3573,1236,1392
3573,1269,1392
3573,1356,1392
3573.01,132,798
3573.01,159,798
3573.01,190,798
3573.01,219,798
3573.01,281,798
3573.01,372,798
3573.01,400,798
3573.01,491,798
3573.01,513,798
3573.01,520,798
3573.01,532,798
3573.01,590,798
3573.01,609,798
3573.01,695,798
3573.02,88,399
3573.02,100,399
3573.02,273,399
3573.02,315,399
3573.02,374,399
3573.03,20,1419
3573.03,32,1419
3573.03,128,1419
3573.03,135,1419
3573.03,146,1419
3573.03,294,1419
3573.03,366,1419
3573.03,384,1419
3573.03,492,1419
3573.03,506,1419
3573.03,609,1419
3573.03,612,1419
3573.03,646,1419
3573.03,654,1419
3573.03,695,1419
3573.03,710,1419
3573.03,798,1419
3573.03,804,1419
3573.03,846,1419
3573.03,922,1419
3573.03,948,1419
3573.03,970,1419
3573.03,1011,1419
3573.03,1109,1419
3573.03,1125,1419
3573.03,1163,1419
3573.03,1185,1419
3573.03,1240,1419
3573.03,1243,1419
3573.03,1290,1419
3573.03,1340,1419
3573.03,1386,1419
3573.03,1418,1419
3573.04,8,474
3573.04,12,474
3573.04,47,474
3573.04,137,474
3573.04,182,474
3573.04,263,474
3573.04,371,474
3573.04,381,474
3573.04,423,474
3573.04,460,474
3573.05,73,273
3573.05,110,273
3573.05,202,273
3573.05,219,273
3573.05,258,273
3573.06,145,315
3573.06,173,315
3573.06,239,315
3573.06,274,315
3573.07,100,471
3573.07,227,471
3573.07,248,471
3573.07,292,471
3573.08,56,513
3573.08,191,513
3573.08,294,513
3573.08,390,513
3573.08,402,513
3573.08,419,513
3573.08,460,513
3573.08,501,513
3573.09,1,207
3573.09,36,207
3573.09,195,207
3573.11,158,675
3573.11,445,675
3573.11,508,675
3573.11,674,675
3573.12,17,426
3573.12,162,426
3573.12,418,426
3573.12,425,426
3573.13,164,165
3573.13,95,165
3573.13,61,165
3573.14,320,321
3573.14,95,321
3573.14,61,321
3573.14,17,321
3573.15,42,411
3574,1061,1095
3574,1046,1095
3574,969,1095
3574,922,1095
3574,917,1095
3574,852,1095
3574,793,1095
3574,767,1095
3574,714,1095
3574,680,1095
3574,641,1095
3574,535,1095
3574,518,1095
3574,364,1095
3574,223,1095
3574,215,1095
3574,121,1095
3574,112,1095
3575,922,1005
3575,812,1005
3575,787,1005
3575,539,1005
3575,502,1005
3575,491,1005
3575,327,1005
3575,308,1005
3575,209,1005
3575,134,1005
3575,77,1005
3575,59,1005
3576,1628,1629
3576,1579,1629
3576,1513,1629
3576,1290,1629
3576,1179,1629
3576,1150,1629
3576,1134,1629
3576,931,1629
3576,841,1629
3576,779,1629
3576,753,1629
3576,577,1629
3576,528,1629
3576,468,1629
3576,304,1629
3576,250,1629
3576,208,1629
3576,128,1629
3576,36,1629
3576,27,1629
3577,501,555
3577,497,555
3577,453,555
3577,420,555
3577,341,555
3577,309,555
3578,33,507
3578,62,507
3578,112,507
3578,168,507
3578,176,507
3578,233,507
3578,302,507
3578,326,507
3578,364,507
3578,371,507
3578,420,507
3578,506,507
3579,852,885
3579,808,885
3579,633,885
3579,613,885
3579,581,885
3579,506,885
3579,406,885
3579,265,885
3579,239,885
3579,61,885
3579,12,885
3580,1349,1350
3580,1337,1350
3580,1307,1350
3580,1303,1350
3580,1274,1350
3580,1254,1350
3580,1238,1350
3580,1204,1350
3580,1193,1350
3580,1148,1350
3580,1073,1350
3580,1055,1350
3580,1038,1350
3580,1001,1350
3580,997,1350
3580,986,1350
3580,982,1350
3580,980,1350
3580,859,1350
3580,836,1350
3580,800,1350
3580,796,1350
3580,794,1350
3580,737,1350
3580,603,1350
3580,537,1350
3580,491,1350
3580,473,1350
3580,437,1350
3580,419,1350
3580,376,1350
3580,208,1350
3580,191,1350
3580,185,1350
3580,137,1350
3580,133,1350
3580,119,1350
3580,113,1350
3580,104,1350
3580.1,51,102
3580.2,80,123
3580.2,118,123
3581,79,297
3581,166,297
3581,182,297
3581,250,297
3581,257,297
3581,296,297
3582,21,1182
3582,50,1182
3582,177,1182
3582,218,1182
3582,293,1182
3582,305,1182
3582,366,1182
3582,422,1182
3582,464,1182
3582,1083,1182
3582,1117,1182
3582,1151,1182
3582,1158,1182
3582,1181,1182
3583,21,3228
3583,96,3228
3583,117,3228
3583,175,3228
3583,284,3228
3583,294,3228
3583,491,3228
3583,507,3228
3583,605,3228
3583,624,3228
3583,750,3228
3583,874,3228
3583,892,3228
3583,996,3228
3583,1128,3228
3583,1253,3228
3583,1514,3228
3583,1662,3228
3583,1678,3228
3583,1739,3228
3583,1805,3228
3583,1910,3228
3583,1919,3228
3583,1931,3228
3583,1983,3228
3583,2062,3228
3583,2153,3228
3583,2229,3228
3583,2272,3228
3583,2307,3228
3583,2354,3228
3583,2613,3228
3583,2642,3228
3583,2781,3228
3583,2828,3228
3583,2872,3228
3583,2889,3228
3583,2985,3228
3583,3051,3228
3583,3075,3228
3583,3117,3228
3583,3131,3228
3584,1457,1518
3584,1385,1518
3584,1372,1518
3584,1331,1518
3584,1301,1518
3584,1250,1518
3584,1199,1518
3584,1177,1518
3584,1175,1518
3584,1072,1518
3584,942,1518
3584,893,1518
3584,857,1518
3584,810,1518
3584,770,1518
3584,687,1518
3584,679,1518
3584,616,1518
3584,603,1518
3584,472,1518
3584,470,1518
3584,462,1518
3584,437,1518
3584,375,1518
3584,358,1518
3584,284,1518
3584,236,1518
3584,234,1518
3584,210,1518
3584,74,1518
3585,668,690
3585,657,690
3585,595,690
3585,551,690
3585,543,690
3585,494,690
3585,390,690
3585,261,690
3585,117,690
3585,108,690
3586,782,783
3586,622,783
3586,470,783
3586,458,783
3586,393,783
3586,340,783
3586,245,783
3586,231,783
3586,74,783
3586,43,783
3586,41,783
3587,662,663
3587,636,663
3587,539,663
3587,482,663
3587,359,663
3587,340,663
3587,337,663
3587,163,663
3587,155,663
3587,64,663
3587,41,663
3588,1,1542
3588,88,1542
3588,134,1542
3588,141,1542
3588,183,1542
3588,297,1542
3588,326,1542
3588,345,1542
3588,431,1542
3588,458,1542
3588,476,1542
3588,602,1542
3588,632,1542
3588,686,1542
3588,695,1542
3588,777,1542
3588,973,1542
3588,1007,1542
3588,1039,1542
3588,1068,1542
3588,1126,1542
3588,1214,1542
3588,1274,1542
3588,1324,1542
3588,1387,1542
3588,1401,1542
3588,1454,1542
3588,1463,1542
3588,1541,1542
3589,881,882
3589,732,882
3589,696,882
3589,677,882
3589,628,882
3589,594,882
3589,524,882
3589,450,882
3589,419,882
3589,233,882
3589,80,882
3590,9,492
3590,42,492
3590,76,492
3590,78,492
3590,131,492
3590,348,492
3590,447,492
3590,451,492
3591,983,984
3591,979,984
3591,926,984
3591,783,984
3591,697,984
3591,670,984
3591,653,984
3591,489,984
3591,431,984
3591,386,984
3591,362,984
3591,319,984
3591,305,984
3591,297,984
3591,203,984
3591,139,984
3591,123,984
3591,39,984
3591,35,984
3591,19,984
3592,1,324
3592,107,324
3592,131,324
3592,212,324
3592,220,324
3592,313,324
3593,7,165
3593,92,165
3593,139,165
3593,164,165
3594,9,1437
3594,148,1437
3594,225,1437
3594,246,1437
3594,254,1437
3594,257,1437
3594,293,1437
3594,320,1437
3594,344,1437
3594,414,1437
3594,422,1437
3594,438,1437
3594,510,1437
3594,520,1437
3594,558,1437
3594,708,1437
3594,727,1437
3594,854,1437
3594,873,1437
3594,949,1437
3594,977,1437
3594,1021,1437
3594,1031,1437
3594,1053,1437
3594,1061,1437
3594,1093,1437
3594,1137,1437
3594,1169,1437
3594,1250,1437
3594,1293,1437
3594,1436,1437
3595,119,579
3595,163,579
3595,196,579
3595,209,579
3595,259,579
3595,283,579
3595,325,579
3595,407,579
3595,542,579
3595,551,579
3595,575,579
3595,578,579
3596,482,483
3596,467,483
3596,407,483
3596,365,483
3596,230,483
3596,209,483
3596,176,483
3596,170,483
3596,129,483
3596,80,483
3596,26,483
3597,710,729
3597,698,729
3597,647,729
3597,616,729
3597,585,729
3597,498,729
3597,450,729
3597,389,729
3597,301,729
3597,258,729
3597,61,729
3597,21,729
3597,13,729
3598,1694,1695
3598,1618,1695
3598,1571,1695
3598,1562,1695
3598,1466,1695
3598,1439,1695
3598,1271,1695
3598,1217,1695
3598,1172,1695
3598,1152,1695
3598,1129,1695
3598,1106,1695
3598,1055,1695
3598,1032,1695
3598,918,1695
3598,842,1695
3598,581,1695
3598,333,1695
3598,323,1695
3598,294,1695
3598,235,1695
3598,219,1695
3598,179,1695
3598,158,1695
3598,119,1695
3598,83,1695
3599,1154,1155
3599,1138,1155
3599,1123,1155
3599,1022,1155
3599,958,1155
3599,953,1155
3599,928,1155
3599,839,1155
3599,484,1155
3599,348,1155
3599,342,1155
3599,251,1155
3599,125,1155
3599,30,1155
3600,1272,1353
3600,1221,1353
3600,1163,1353
3600,1145,1353
3600,1129,1353
3600,1103,1353
3600,1040,1353
3600,1037,1353
3600,1009,1353
3600,973,1353
3600,960,1353
3600,920,1353
3600,911,1353
3600,645,1353
3600,630,1353
3600,540,1353
3600,357,1353
3600,343,1353
3600,341,1353
3600,241,1353
3600,155,1353
3600,131,1353
3600,112,1353
3600,109,1353
3600,89,1353
3600,44,1353
3601,1036,1074
3601,1022,1074
3601,1009,1074
3601,938,1074
3601,881,1074
3601,850,1074
3601,848,1074
3601,781,1074
3601,460,1074
3601,407,1074
3601,191,1074
3601,181,1074
3601,149,1074
3601,140,1074
3601,104,1074
3601,22,1074
3601,10,1074
3601,6,1074
3602,1052,1053
3602,1048,1053
3602,944,1053
3602,923,1053
3602,896,1053
3602,835,1053
3602,769,1053
3602,609,1053
3602,447,1053
3602,311,1053
3602,284,1053
3602,275,1053
3602,134,1053
3603,1134,1203
3603,1115,1203
3603,1073,1203
3603,1042,1203
3603,980,1203
3603,974,1203
3603,925,1203
3603,912,1203
3603,858,1203
3603,848,1203
3603,767,1203
3603,760,1203
3603,757,1203
3603,738,1203
3603,676,1203
3603,638,1203
3603,588,1203
3603,456,1203
3603,411,1203
3603,378,1203
3603,280,1203
3603,224,1203
3603,217,1203
3603,201,1203
3603,185,1203
3603,160,1203
3603,135,1203
3603,118,1203
3603,100,1203
3603,98,1203
3603,89,1203
3604,842,843
3604,823,843
3604,809,843
3604,753,843
3604,701,843
3604,695,843
3604,692,843
3604,688,843
3604,675,843
3604,661,843
3604,646,843
3604,602,843
3604,593,843
3604,515,843
3604,464,843
3604,355,843
3604,286,843
3604,263,843
3604,131,843
3604,107,843
3604,89,843
3604,19,843
3604,8,843
3605,713,714
3605,690,714
3605,688,714
3605,675,714
3605,644,714
3605,578,714
3605,543,714
3605,522,714
3605,481,714
3605,437,714
3605,93,714
3606,1013,1014
3606,979,1014
3606,967,1014
3606,965,1014
3606,897,1014
3606,791,1014
3606,726,1014
3606,605,1014
3606,573,1014
3606,542,1014
3606,437,1014
3606,247,1014
3606,237,1014
3606,223,1014
3606,34,1014
3607,191,192
3607,92,192
3607,67,192
3608,14,1203
3608,56,1203
3608,116,1203
3608,134,1203
3608,197,1203
3608,314,1203
3608,386,1203
3608,455,1203
3608,497,1203
3608,506,1203
3608,516,1203
3608,522,1203
3608,567,1203
3608,576,1203
3608,653,1203
3608,656,1203
3608,672,1203
3608,876,1203
3608,991,1203
3608,1013,1203
3609,144,1122
3609,260,1122
3609,428,1122
3609,461,1122
3609,489,1122
3609,603,1122
3609,740,1122
3609,815,1122
3609,847,1122
3609,970,1122
3609,1020,1122
3609,1028,1122
3609,1121,1122
3610,45,1509
3610,71,1509
3610,183,1509
3610,298,1509
3610,345,1509
3610,415,1509
3610,581,1509
3610,710,1509
3610,722,1509
3610,731,1509
3610,752,1509
3610,809,1509
3610,825,1509
3610,1055,1509
3610,1058,1509
3610,1103,1509
3610,1124,1509
3610,1142,1509
3610,1148,1509
3610,1197,1509
3610,1232,1509
3610,1259,1509
3610,1266,1509
3610,1305,1509
3610,1397,1509
3610,1508,1509
3612,141,4155
3612,185,4155
3612,207,4155
3612,220,4155
3612,260,4155
3612,294,4155
3612,315,4155
3612,388,4155
3612,411,4155
3612,463,4155
3612,490,4155
3612,547,4155
3612,586,4155
3612,799,4155
3612,1108,4155
3612,1191,4155
3612,1234,4155
3612,1318,4155
3612,1329,4155
3612,1447,4155
3612,1561,4155
3612,1687,4155
3612,1696,4155
3612,1705,4155
3612,2019,4155
3612,2065,4155
3612,2118,4155
3612,2224,4155
3612,2380,4155
3612,2587,4155
3612,2644,4155
3612,2680,4155
3612,2734,4155
3612,2872,4155
3612,2881,4155
3612,2935,4155
3612,2970,4155
3612,3037,4155
3612,3354,4155
3612,3589,4155
3612,3925,4155
3612,4093,4155
3612.1,1,5148
3612.1,115,5148
3612.1,190,5148
3612.1,224,5148
3612.1,235,5148
3612.1,254,5148
3612.1,283,5148
3612.1,299,5148
3612.1,802,5148
3612.1,931,5148
3612.1,949,5148
3612.1,1096,5148
3612.1,1266,5148
3612.1,1276,5148
3612.1,1414,5148
3612.1,1462,5148
3612.1,1543,5148
3612.1,1609,5148
3612.1,1852,5148
3612.1,1915,5148
3612.1,2008,5148
3612.1,2092,5148
3612.1,2128,5148
3612.1,2146,5148
3612.1,2155,5148
3612.1,2215,5148
3612.1,2446,5148
3612.1,2482,5148
3612.1,3076,5148
3612.1,3558,5148
3612.1,3637,5148
3612.1,3727,5148
3612.1,4155,5148
3612.1,4234,5148
3612.1,4324,5148
3612.1,4611,5148
3612.1,4645,5148
3612.1,4684,5148
3612.1,4981,5148
3612.1,4990,5148
3612.1,5147,5148
3613,1548,1549
3613,1525,1549
3613,1430,1549
3613,1390,1549
3613,1388,1549
3613,1311,1549
3613,1296,1549
3613,1236,1549
3613,1152,1549
3613,1127,1549
3613,1070,1549
3613,934,1549
3613,839,1549
3613,831,1549
3613,744,1549
3613,678,1549
3613,343,1549
3613,320,1549
3613,308,1549
3613,173,1549
3613,154,1549
3613,102,1549
3614,801,837
3614,753,837
3614,701,837
3614,694,837
3614,617,837
3614,599,837
3614,548,837
3614,488,837
3614,386,837
3614,383,837
3614,354,837
3614,236,837
3614,205,837
3614,91,837
3614,55,837
3614,45,837
3615.1,54,5700
3615.1,169,5700
3615.1,173,5700
3615.1,185,5700
3615.1,215,5700
3615.1,260,5700
3615.1,297,5700
3615.1,477,5700
3615.1,552,5700
3615.1,554,5700
3615.1,652,5700
3615.1,781,5700
3615.1,859,5700
3615.1,970,5700
3615.1,1063,5700
3615.1,1128,5700
3615.1,1292,5700
3615.1,1354,5700
3615.1,1438,5700
3615.1,1456,5700
3615.1,1546,5700
3615.1,1585,5700
3615.1,1698,5700
3615.1,2043,5700
3615.1,2388,5700
3615.1,2743,5700
3615.1,2779,5700
3615.1,2824,5700
3615.1,2871,5700
3615.1,2902,5700
3615.1,3118,5700
3615.1,3256,5700
3615.1,3292,5700
3615.1,3349,5700
3615.1,3358,5700
3615.1,3433,5700
3615.1,3451,5700
3615.1,3589,5700
3615.1,3769,5700
3615.1,3841,5700
3615.1,4039,5700
3615.1,4078,5700
3615.1,4243,5700
3615.1,4336,5700
3615.1,4351,5700
3615.1,4402,5700
3615.1,4732,5700
3615.1,4777,5700
3615.1,4798,5700
3615.1,5104,5700
3615.1,5383,5700
3615.1,5623,5700
3615.1,5699,5700
3615.2,581,657
3615.2,571,657
3615.2,515,657
3615.2,419,657
3615.2,338,657
3615.2,257,657
3615.2,239,657
3615.2,226,657
3615.2,185,657
3615.2,182,657
3615.2,64,657
3615.2,46,657
3615.2,43,657
3615.2,28,657
3615.2,15,657
3615.2,1,657
3615.3,76,3654
3615.3,151,3654
3615.3,185,3654
3615.3,196,3654
3615.3,215,3654
3615.3,244,3654
3615.3,260,3654
3615.3,763,3654
3615.3,892,3654
3615.3,910,3654
3615.3,1033,3654
3615.3,1081,3654
3615.3,1147,3654
3615.3,1285,3654
3615.3,1405,3654
3615.3,1663,3654
3615.3,1738,3654
3615.3,1831,3654
3615.3,2098,3654
3615.3,2191,3654
3615.3,2458,3654
3615.3,2695,3654
3615.3,2769,3654
3615.3,2919,3654
3615.3,2980,3654
3615.3,3301,3654
3615.3,3499,3654
3615.3,3508,3654
3615.3,3517,3654
3615.4,218,219
3615.4,207,219
3615.4,139,219
3615.4,108,219
3616,1571,1647
3616,1561,1647
3616,1505,1647
3616,1409,1647
3616,1328,1647
3616,1247,1647
3616,1229,1647
3616,1216,1647
3616,1175,1647
3616,1172,1647
3616,1018,1647
3616,881,1647
3616,753,1647
3616,677,1647
3616,632,1647
3616,575,1647
3616,518,1647
3616,509,1647
3616,446,1647
3616,428,1647
3616,419,1647
3616,378,1647
3616,335,1647
3616,287,1647
3616,266,1647
3616,182,1647
3616,115,1647
3616,98,1647
3616,73,1647
3616,19,1647
3617,182,792
3617,254,792
3617,428,792
3617,473,792
3617,514,792
3617,588,792
3617,613,792
3617,791,792
3618,50,642
3618,136,642
3618,179,642
3618,269,642
3618,301,642
3618,363,642
3618,410,642
3618,419,642
3618,439,642
3618,445,642
3618,479,642
3618,570,642
3619,1005,1119
3619,784,1119
3619,753,1119
3619,735,1119
3619,649,1119
3619,634,1119
3619,567,1119
3619,467,1119
3619,321,1119
3619,193,1119
3619,59,1119
3620,20,222
3620,89,222
3620,156,222
3620,221,222
3621,937,1032
3621,843,1032
3621,812,1032
3621,797,1032
3621,749,1032
3621,652,1032
3621,605,1032
3621,581,1032
3621,501,1032
3621,419,1032
3621,356,1032
3621,314,1032
3621,181,1032
3621,131,1032
3621,26,1032
3621,15,1032
3622,83,1005
3622,108,1005
3622,194,1005
3622,205,1005
3622,209,1005
3622,231,1005
3622,285,1005
3622,457,1005
3622,596,1005
3622,657,1005
3622,659,1005
3622,794,1005
3622,806,1005
3622,947,1005
3622,980,1005
3622,989,1005
3622,1004,1005
3622.1,16,1065
3622.1,70,1065
3622.1,111,1065
3622.1,113,1065
3622.1,173,1065
3622.1,228,1065
3622.1,278,1065
3622.1,287,1065
3622.1,329,1065
3622.1,392,1065
3622.1,423,1065
3622.1,438,1065
3622.1,619,1065
3622.1,780,1065
3622.1,835,1065
3622.1,880,1065
3622.1,949,1065
3622.1,970,1065
3622.1,1064,1065
3623,24,1185
3623,47,1185
3623,201,1185
3623,249,1185
3623,285,1185
3623,317,1185
3623,336,1185
3623,428,1185
3623,452,1185
3623,454,1185
3623,490,1185
3623,603,1185
3623,726,1185
3623,857,1185
3623,969,1185
3623,1115,1185
3623,1133,1185
3623,1141,1185
3623,1184,1185
3624,22,1032
3624,61,1032
3624,128,1032
3624,156,1032
3624,163,1032
3624,209,1032
3624,356,1032
3624,462,1032
3624,482,1032
3624,608,1032
3624,620,1032
3624,661,1032
3624,667,1032
3624,701,1032
3624,734,1032
3624,853,1032
3624,860,1032
3624,986,1032
3624,1001,1032
3624,1014,1032
3624,1031,1032
3625,524,525
3625,479,525
3625,460,525
3625,399,525
3625,324,525
3625,216,525
3625,192,525
3625,189,525
3625,140,525
3626,1184,1185
3626,1178,1185
3626,1153,1185
3626,1095,1185
3626,1056,1185
3626,1031,1185
3626,963,1185
3626,849,1185
3626,625,1185
3626,609,1185
3626,585,1185
3626,546,1185
3626,498,1185
3626,465,1185
3626,423,1185
3626,414,1185
3626,381,1185
3626,319,1185
3626,180,1185
3626,162,1185
3626,150,1185
3626,140,1185
3626,131,1185
3626,56,1185
3627,57,450
3627,203,450
3627,261,450
3627,283,450
3627,326,450
3627,422,450
3627,449,450
3628,110,129
3628,118,129
3629,713,714
3629,679,714
3629,641,714
3629,586,714
3629,564,714
3629,562,714
3629,526,714
3629,502,714
3629,500,714
3629,490,714
3629,469,714
3629,461,714
3629,433,714
3629,414,714
3629,400,714
3629,398,714
3629,381,714
3629,368,714
3629,364,714
3629,355,714
3629,312,714
3629,292,714
3629,283,714
3629,247,714
3629,230,714
3629,198,714
3629,180,714
3629,168,714
3629,161,714
3629,157,714
3629,139,714
3629,137,714
3629,90,714
3629,63,714
3629,43,714
3629,32,714
3629,18,714
3630,22,198
3630,112,198
3630,137,198
3630,191,198
3631,81,198
3631,96,198
3631,159,198
3632,1109,1155
3632,1094,1155
3632,995,1155
3632,991,1155
3632,979,1155
3632,950,1155
3632,938,1155
3632,920,1155
3632,737,1155
3632,708,1155
3632,690,1155
3632,687,1155
3632,626,1155
3632,587,1155
3632,579,1155
3632,560,1155
3632,506,1155
3632,479,1155
3632,428,1155
3632,380,1155
3632,280,1155
3632,245,1155
3632,219,1155
3632,140,1155
3632,107,1155
3632,61,1155
3633,782,783
3633,773,783
3633,638,783
3633,622,783
3633,614,783
3633,590,783
3633,565,783
3633,563,783
3633,496,783
3633,492,783
3633,486,783
3633,467,783
3633,458,783
3633,382,783
3633,363,783
3633,339,783
3633,245,783
3633,213,783
3634,1043,1128
3634,963,1128
3634,808,1128
3634,806,1128
3634,791,1128
3634,765,1128
3634,761,1128
3634,686,1128
3634,637,1128
3634,628,1128
3634,620,1128
3634,600,1128
3634,554,1128
3634,452,1128
3634,435,1128
3634,334,1128
3634,332,1128
3634,323,1128
3634,260,1128
3634,227,1128
3634,149,1128
3634,104,1128
3634,51,1128
3634,5,1128
3636,53,1221
3636,55,1221
3636,140,1221
3636,221,1221
3636,360,1221
3636,369,1221
3636,422,1221
3636,425,1221
3636,461,1221
3636,467,1221
3636,508,1221
3636,636,1221
3636,705,1221
3636,753,1221
3636,764,1221
3636,805,1221
3636,852,1221
3636,939,1221
3636,954,1221
3636,997,1221
3636,1175,1221
3636,1182,1221
3637,1668,1749
3637,1648,1749
3637,1414,1749
3637,1387,1749
3637,1357,1749
3637,1263,1749
3637,1237,1749
3637,1174,1749
3637,1099,1749
3637,832,1749
3637,802,1749
3637,613,1749
3637,547,1749
3637,538,1749
3637,461,1749
3637,419,1749
3637,215,1749
3637,31,1749
3637,15,1749
3637,8,1749
3638,1023,1032
3638,1009,1032
3638,899,1032
3638,857,1032
3638,845,1032
3638,691,1032
3638,485,1032
3638,170,1032
3638,102,1032
3638,1,1032
3639,897,912
3639,821,912
3639,809,912
3639,710,912
3639,698,912
3639,440,912
3639,410,912
3639,263,912
3639,236,912
3639,202,912
3639,62,912
3639,43,912
3640,785,786
3640,690,786
3640,610,786
3640,351,786
3640,299,786
3640,239,786
3640,181,786
3640,119,786
3640,42,786
3641,8,1701
3641,105,1701
3641,128,1701
3641,208,1701
3641,230,1701
3641,281,1701
3641,348,1701
3641,356,1701
3641,365,1701
3641,368,1701
3641,470,1701
3641,512,1701
3641,604,1701
3641,735,1701
3641,737,1701
3641,829,1701
3641,851,1701
3641,901,1701
3641,981,1701
3641,1085,1701
3641,1105,1701
3641,1109,1701
3641,1181,1701
3641,1193,1701
3641,1209,1701
3641,1270,1701
3641,1302,1701
3641,1373,1701
3641,1394,1701
3641,1403,1701
3641,1406,1701
3641,1463,1701
3641,1466,1701
3641,1510,1701
3641,1571,1701
3641,1613,1701
3641,1635,1701
3641,1658,1701
3642,1,861
3642,39,861
3642,67,861
3642,83,861
3642,137,861
3642,151,861
3642,238,861
3642,363,861
3642,431,861
3642,551,861
3642,625,861
3642,647,861
3642,713,861
3642,740,861
3642,860,861
3643,50,1440
3643,75,1440
3643,220,1440
3643,293,1440
3643,318,1440
3643,422,1440
3643,464,1440
3643,580,1440
3643,607,1440
3643,645,1440
3643,666,1440
3643,680,1440
3643,746,1440
3643,769,1440
3643,811,1440
3643,923,1440
3643,1010,1440
3643,1046,1440
3643,1076,1440
3643,1094,1440
3643,1096,1440
3643,1103,1440
3643,1108,1440
3643,1178,1440
3643,1199,1440
3643,1221,1440
3643,1268,1440
3643,1382,1440
3643,1391,1440
3643,1412,1440
3643,1439,1440
3644,1160,1161
3644,1138,1161
3644,1025,1161
3644,895,1161
3644,875,1161
3644,825,1161
3644,773,1161
3644,770,1161
3644,755,1161
3644,576,1161
3644,563,1161
3644,557,1161
3644,470,1161
3644,416,1161
3644,317,1161
3644,277,1161
3644,236,1161
3644,31,1161
3644,6,1161
3645,389,390
3645,337,390
3645,318,390
3645,260,390
3645,254,390
3645,185,390
3645,79,390
3645,41,390
3646,914,936
3646,889,936
3646,887,936
3646,876,936
3646,868,936
3646,816,936
3646,701,936
3646,553,936
3646,447,936
3646,345,936
3646,341,936
3646,332,936
3646,296,936
3646,143,936
3647,1041,1164
3647,1007,1164
3647,897,1164
3647,764,1164
3647,729,1164
3647,638,1164
3647,635,1164
3647,581,1164
3647,555,1164
3647,532,1164
3647,494,1164
3647,443,1164
3647,374,1164
3647,135,1164
3647,122,1164
3647,56,1164
3647,48,1164
3648,953,1038
3648,950,1038
3648,935,1038
3648,857,1038
3648,761,1038
3648,712,1038
3648,686,1038
3648,641,1038
3648,618,1038
3648,594,1038
3648,539,1038
3648,511,1038
3648,422,1038
3648,376,1038
3648,321,1038
3648,168,1038
3648,18,1038
3649,1301,1302
3649,1282,1302
3649,1274,1302
3649,1255,1302
3649,1182,1302
3649,1174,1302
3649,1167,1302
3649,1127,1302
3649,1072,1302
3649,1033,1302
3649,1022,1302
3649,994,1302
3649,987,1302
3649,971,1302
3649,881,1302
3649,808,1302
3649,742,1302
3649,668,1302
3649,623,1302
3649,275,1302
3649,256,1302
3649,246,1302
3649,101,1302
3649,46,1302
3649,36,1302
3650,8,1176
3650,436,1176
3650,684,1176
3650,854,1176
3650,857,1176
3650,1175,1176
3651,52,456
3651,73,456
3651,76,456
3651,86,456
3651,194,456
3651,266,456
3651,300,456
3651,328,456
3651,365,456
3651,389,456
3651,398,456
3651,407,456
3652,950,951
3652,941,951
3652,795,951
3652,753,951
3652,620,951
3652,557,951
3652,531,951
3652,308,951
3652,148,951
3653,752,780
3653,703,780
3653,701,780
3653,587,780
3653,464,780
3653,424,780
